,Price,Sku_code,Dc_name,Dc_code,Wrh,Warehouse_name,Sku_name,Account_date,Forecast_qty,Sku_id,Update_time
1131,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-20,7,65350,2020-06-14
1132,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-21,7,65350,2020-06-14
1133,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-22,7,65350,2020-06-14
1134,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-23,2,65350,2020-06-14
1135,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-24,13,65350,2020-06-14
1136,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-25,21,65350,2020-06-14
1137,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-26,6,65350,2020-06-14
1138,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-27,11,65350,2020-06-14
1139,65350,65350,杭州,001,001,杭州,A级-红玉香芒礼盒,2020-06-28,19,65350,2020-06-14
1140,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-14,1791,06300,2020-06-14
1141,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-15,1791,06300,2020-06-14
1142,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-16,1791,06300,2020-06-14
1143,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-17,1791,06300,2020-06-14
1144,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-18,1791,06300,2020-06-14
1145,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-19,1791,06300,2020-06-14
1146,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-20,1791,06300,2020-06-14
1147,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-21,1791,06300,2020-06-14
1148,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-22,1791,06300,2020-06-14
1149,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-23,1791,06300,2020-06-14
1150,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-24,1791,06300,2020-06-14
1151,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-25,1791,06300,2020-06-14
1152,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-26,1791,06300,2020-06-14
1153,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-27,1791,06300,2020-06-14
1154,6300,06300,杭州,001,001,杭州,A级-红玉香芒(中),2020-06-28,1791,06300,2020-06-14
1155,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-14,3198,10600,2020-06-14
1156,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-15,3198,10600,2020-06-14
1157,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-16,3198,10600,2020-06-14
1158,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-17,3198,10600,2020-06-14
1159,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-18,3198,10600,2020-06-14
1160,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-19,3198,10600,2020-06-14
1161,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-20,3198,10600,2020-06-14
1162,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-21,3198,10600,2020-06-14
1163,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-22,3198,10600,2020-06-14
1164,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-23,3198,10600,2020-06-14
1165,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-24,3198,10600,2020-06-14
1166,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-25,3198,10600,2020-06-14
1167,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-26,3198,10600,2020-06-14
1168,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-27,3198,10600,2020-06-14
1169,10600,10600,杭州,001,001,杭州,经典-嘴甜蜜瓜,2020-06-28,3198,10600,2020-06-14
1170,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-14,25934,05200,2020-06-14
1171,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-15,26133,05200,2020-06-14
1172,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-16,25808,05200,2020-06-14
1173,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-17,25511,05200,2020-06-14
1174,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-18,25737,05200,2020-06-14
1175,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-19,26397,05200,2020-06-14
1176,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-20,25990,05200,2020-06-14
1177,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-21,25958,05200,2020-06-14
1178,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-22,26116,05200,2020-06-14
1179,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-23,25733,05200,2020-06-14
1180,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-24,25417,05200,2020-06-14
1181,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-25,25758,05200,2020-06-14
1182,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-26,26368,05200,2020-06-14
1183,5200,05200,杭州,001,001,杭州,A级-沙洲绿宝瓜(中),2020-06-27,25923,05200,2020-06-14
1184,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-14,2267,10890,2020-06-14
1185,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-15,1844,10890,2020-06-14
1186,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-16,2255,10890,2020-06-14
1187,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-17,2250,10890,2020-06-14
1188,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-18,2227,10890,2020-06-14
1189,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-19,868,10890,2020-06-14
1190,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-20,2262,10890,2020-06-14
1191,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-21,2255,10890,2020-06-14
1192,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-22,2269,10890,2020-06-14
1193,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-23,2256,10890,2020-06-14
1194,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-24,2252,10890,2020-06-14
1195,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-25,2224,10890,2020-06-14
1196,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-26,2238,10890,2020-06-14
1197,10890,10890,杭州,001,001,杭州,A级-脆心甜红富士(中),2020-06-27,2237,10890,2020-06-14
1198,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-14,2448,04170,2020-06-14
1199,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-15,2245,04170,2020-06-14
1200,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-16,2328,04170,2020-06-14
1201,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-17,2463,04170,2020-06-14
1202,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-18,2405,04170,2020-06-14
1203,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-19,2456,04170,2020-06-14
1204,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-20,2447,04170,2020-06-14
1205,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-21,2447,04170,2020-06-14
1206,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-22,2649,04170,2020-06-14
1207,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-23,2438,04170,2020-06-14
1208,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-24,2476,04170,2020-06-14
1209,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-25,2455,04170,2020-06-14
1210,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-26,2447,04170,2020-06-14
1211,4170,04170,杭州,001,001,杭州,经典-树顶红富士(大),2020-06-27,2450,04170,2020-06-14
1212,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-14,2916,12050,2020-06-14
1213,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-15,2945,12050,2020-06-14
1214,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-16,2918,12050,2020-06-14
1215,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-17,2942,12050,2020-06-14
1216,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-18,2897,12050,2020-06-14
1217,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-19,2924,12050,2020-06-14
1218,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-20,2938,12050,2020-06-14
1219,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-21,2926,12050,2020-06-14
1220,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-22,2927,12050,2020-06-14
1221,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-23,2927,12050,2020-06-14
1222,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-24,2921,12050,2020-06-14
1223,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-25,2923,12050,2020-06-14
1224,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-26,2924,12050,2020-06-14
1225,12050,12050,杭州,001,001,杭州,A级-小黄瓜,2020-06-27,2923,12050,2020-06-14
1226,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-14,895,07300,2020-06-14
1227,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-15,931,07300,2020-06-14
1228,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-16,853,07300,2020-06-14
1229,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-17,902,07300,2020-06-14
1230,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-18,895,07300,2020-06-14
1231,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-19,908,07300,2020-06-14
1232,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-20,896,07300,2020-06-14
1233,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-21,892,07300,2020-06-14
1234,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-22,939,07300,2020-06-14
1235,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-23,878,07300,2020-06-14
1236,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-24,897,07300,2020-06-14
1237,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-25,904,07300,2020-06-14
1238,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-26,870,07300,2020-06-14
1239,7300,07300,杭州,001,001,杭州,A级-蜜宝火龙果(中),2020-06-27,897,07300,2020-06-14
1240,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-14,5995,14880,2020-06-14
1241,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-15,5995,14880,2020-06-14
1242,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-16,5995,14880,2020-06-14
1243,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-17,5995,14880,2020-06-14
1244,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-18,5995,14880,2020-06-14
1245,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-19,5995,14880,2020-06-14
1246,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-20,5995,14880,2020-06-14
1247,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-21,5995,14880,2020-06-14
1248,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-22,5995,14880,2020-06-14
1249,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-23,5995,14880,2020-06-14
1250,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-24,5995,14880,2020-06-14
1251,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-25,5995,14880,2020-06-14
1252,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-26,5995,14880,2020-06-14
1253,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-27,5995,14880,2020-06-14
1254,14880,14880,杭州,001,001,杭州,B级-金火龙(大),2020-06-28,5995,14880,2020-06-14
1255,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-14,993,07290,2020-06-14
1256,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-15,1107,07290,2020-06-14
1257,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-16,1108,07290,2020-06-14
1258,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-17,1095,07290,2020-06-14
1259,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-18,1095,07290,2020-06-14
1260,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-19,992,07290,2020-06-14
1261,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-20,1058,07290,2020-06-14
1262,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-21,989,07290,2020-06-14
1263,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-22,1036,07290,2020-06-14
1264,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-23,1035,07290,2020-06-14
1265,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-24,1021,07290,2020-06-14
1266,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-25,1082,07290,2020-06-14
1267,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-26,1065,07290,2020-06-14
1268,7290,07290,杭州,001,001,杭州,A级-银火龙,2020-06-27,1062,07290,2020-06-14
1269,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-14,3500,13000,2020-06-14
1270,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-15,3653,13000,2020-06-14
1271,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-16,3604,13000,2020-06-14
1272,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-17,3703,13000,2020-06-14
1273,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-18,3706,13000,2020-06-14
1274,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-19,3637,13000,2020-06-14
1275,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-20,3705,13000,2020-06-14
1276,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-21,3595,13000,2020-06-14
1277,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-22,3730,13000,2020-06-14
1278,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-23,3616,13000,2020-06-14
1279,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-24,3717,13000,2020-06-14
1280,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-25,3618,13000,2020-06-14
1281,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-26,3663,13000,2020-06-14
1282,13000,13000,杭州,001,001,杭州,A级-皇冠蜜梨(中),2020-06-27,3693,13000,2020-06-14
1283,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-14,15378,13737,2020-06-14
1284,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-15,15378,13737,2020-06-14
1285,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-16,15378,13737,2020-06-14
1286,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-17,15378,13737,2020-06-14
1287,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-18,15378,13737,2020-06-14
1288,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-19,15378,13737,2020-06-14
1289,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-20,15378,13737,2020-06-14
1290,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-21,15378,13737,2020-06-14
1291,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-22,15378,13737,2020-06-14
1292,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-23,15378,13737,2020-06-14
1293,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-24,15378,13737,2020-06-14
1294,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-25,15378,13737,2020-06-14
1295,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-26,15378,13737,2020-06-14
1296,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-27,15378,13737,2020-06-14
1297,13737,13737,杭州,001,001,杭州,A级-大红桃(中),2020-06-28,15378,13737,2020-06-14
1298,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-14,6334,11590,2020-06-14
1299,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-15,6334,11590,2020-06-14
1300,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-16,6334,11590,2020-06-14
1301,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-17,6334,11590,2020-06-14
1302,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-18,6334,11590,2020-06-14
1303,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-19,6334,11590,2020-06-14
1304,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-20,6334,11590,2020-06-14
1305,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-21,6334,11590,2020-06-14
1306,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-22,6334,11590,2020-06-14
1307,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-23,6334,11590,2020-06-14
1308,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-24,6334,11590,2020-06-14
1309,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-25,6334,11590,2020-06-14
1310,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-26,6334,11590,2020-06-14
1311,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-27,6334,11590,2020-06-14
1312,11590,11590,杭州,001,001,杭州,A级-满山红富士(中),2020-06-28,6334,11590,2020-06-14
1313,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-14,26609,16010,2020-06-14
1314,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-15,25598,16010,2020-06-14
1315,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-16,25208,16010,2020-06-14
1316,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-17,25711,16010,2020-06-14
1317,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-18,25644,16010,2020-06-14
1318,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-19,26432,16010,2020-06-14
1319,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-20,26678,16010,2020-06-14
1320,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-21,26610,16010,2020-06-14
1321,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-22,25138,16010,2020-06-14
1322,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-23,25080,16010,2020-06-14
1323,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-24,26538,16010,2020-06-14
1324,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-25,26778,16010,2020-06-14
1325,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-26,26252,16010,2020-06-14
1326,16010,16010,杭州,001,001,杭州,A级-春蕉,2020-06-27,26715,16010,2020-06-14
1327,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-14,13278,16040,2020-06-14
1328,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-15,13652,16040,2020-06-14
1329,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-16,13647,16040,2020-06-14
1330,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-17,13652,16040,2020-06-14
1331,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-18,13512,16040,2020-06-14
1332,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-19,13344,16040,2020-06-14
1333,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-20,13050,16040,2020-06-14
1334,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-21,13366,16040,2020-06-14
1335,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-22,13490,16040,2020-06-14
1336,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-23,13433,16040,2020-06-14
1337,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-24,13487,16040,2020-06-14
1338,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-25,13611,16040,2020-06-14
1339,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-26,13585,16040,2020-06-14
1340,16040,16040,杭州,001,001,杭州,A级-进口蕉,2020-06-27,12979,16040,2020-06-14
1341,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-14,130,67207,2020-06-14
1342,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-15,132,67207,2020-06-14
1343,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-16,129,67207,2020-06-14
1344,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-17,120,67207,2020-06-14
1345,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-18,132,67207,2020-06-14
1346,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-19,133,67207,2020-06-14
1347,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-20,121,67207,2020-06-14
1348,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-21,130,67207,2020-06-14
1349,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-22,132,67207,2020-06-14
1350,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-23,131,67207,2020-06-14
1351,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-24,129,67207,2020-06-14
1352,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-25,131,67207,2020-06-14
1353,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-26,132,67207,2020-06-14
1354,67207,67207,杭州,001,001,杭州,芒果吃光光,2020-06-27,121,67207,2020-06-14
1355,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-14,50,67206,2020-06-14
1356,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-15,46,67206,2020-06-14
1357,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-16,50,67206,2020-06-14
1358,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-17,52,67206,2020-06-14
1359,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-18,52,67206,2020-06-14
1360,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-19,52,67206,2020-06-14
1361,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-20,51,67206,2020-06-14
1362,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-21,52,67206,2020-06-14
1363,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-22,49,67206,2020-06-14
1364,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-23,50,67206,2020-06-14
1365,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-24,51,67206,2020-06-14
1366,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-25,51,67206,2020-06-14
1367,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-26,50,67206,2020-06-14
1368,67206,67206,杭州,001,001,杭州,山楂吃光光,2020-06-27,50,67206,2020-06-14
1369,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-14,13,43490,2020-06-14
1370,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-15,13,43490,2020-06-14
1371,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-16,12,43490,2020-06-14
1372,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-17,13,43490,2020-06-14
1373,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-18,13,43490,2020-06-14
1374,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-19,13,43490,2020-06-14
1375,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-20,13,43490,2020-06-14
1376,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-21,13,43490,2020-06-14
1377,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-22,13,43490,2020-06-14
1378,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-23,13,43490,2020-06-14
1379,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-24,13,43490,2020-06-14
1380,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-25,12,43490,2020-06-14
1381,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-26,13,43490,2020-06-14
1382,43490,43490,杭州,001,001,杭州,芙蓉李条,2020-06-27,13,43490,2020-06-14
1383,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-14,14,44203,2020-06-14
1384,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-15,14,44203,2020-06-14
1385,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-16,15,44203,2020-06-14
1386,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-17,15,44203,2020-06-14
1387,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-18,15,44203,2020-06-14
1388,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-19,15,44203,2020-06-14
1389,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-20,15,44203,2020-06-14
1390,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-21,15,44203,2020-06-14
1391,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-22,13,44203,2020-06-14
1392,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-23,14,44203,2020-06-14
1393,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-24,15,44203,2020-06-14
1394,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-25,15,44203,2020-06-14
1395,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-26,14,44203,2020-06-14
1396,44203,44203,杭州,001,001,杭州,日式梅饼168g,2020-06-27,14,44203,2020-06-14
1397,40044,40044,杭州,001,001,杭州,黄油面包脆,2020-06-14,119,40044,2020-06-14
1398,40044,40044,杭州,001,001,杭州,黄油面包脆,2020-06-15,119,40044,2020-06-14
